13;123;3564;78678
dfs;djhd;12314;5346
678679;dfsdf;35456;64765
KAKAK;LAKA;1.23423e+06;36456
SAP;Republica;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
;;-9.25596e+61;-9.25596e+61
